CPM_ID	CHP_ID	Dosage_ratio
CPM00120	CHP00099	0.0511
CPM00120	CHP00114	0.0511
CPM00120	CHP00003	0.0213
CPM00120	CHP00638	0.0511
CPM00120	CHP02863	0.0511
CPM00120	CHP04359	0.0511
CPM00120	CHP00513	0.1021
CPM00120	CHP03635	0.0511
CPM00120	CHP00972	0.0128
CPM00120	CHP03389	0.0511
CPM00120	CHP03352	0.0128
CPM00120	CHP00948	0.0511
CPM00120	CHP03344	0.0511
CPM00120	CHP02298	0.1021
CPM00120	CHP00162	0.0511
CPM00120	CHP02748	0.0128
CPM00120	CHP04851	0.0213
CPM00121	CHP00039	0.0426
CPM00121	CHP05157	0.0851
CPM00121	CHP01964	0.0213
CPM00121	CHP03024	0.0426
CPM00121	CHP01425	0.0426
CPM00121	CHP00014	0.0851
CPM00121	CHP00638	0.0426
CPM00121	CHP04556	0.0851
CPM00121	CHP04359	0.0426
CPM00121	CHP00513	0.0426
CPM00121	CHP01110	0.0426
CPM00121	CHP02901	0.0426
CPM00121	CHP00884	0.0426
CPM00121	CHP03635	0.0426
CPM00121	CHP04021	0.0426
CPM00121	CHP00972	0.0085
CPM00121	CHP03352	0.0085
CPM00121	CHP03344	0.0851
CPM00121	CHP00162	0.0426
CPM00121	CHP02748	0.0085
CPM00121	CHP00431	0.0426
CPM00121	CHP04818	0.0426
CPM00121	CHP04851	0.017
CPM00122	CHP00417	0.0494
CPM00122	CHP00322	0.0494
CPM00122	CHP00216	0.0165
CPM00122	CHP02855	0.0494
CPM00122	CHP00099	0.0494
CPM00122	CHP00114	0.0494
CPM00122	CHP00003	0.0206
CPM00122	CHP00638	0.0494
CPM00122	CHP02863	0.0494
CPM00122	CHP04359	0.0494
CPM00122	CHP00513	0.0988
CPM00122	CHP02901	0.0494
CPM00122	CHP03635	0.0494
CPM00122	CHP00972	0.0123
CPM00122	CHP03389	0.0494
CPM00122	CHP03352	0.0123
CPM00122	CHP00948	0.0494
CPM00122	CHP03344	0.0494
CPM00122	CHP02298	0.0988
CPM00122	CHP02410	0.0165
CPM00122	CHP00162	0.0494
CPM00122	CHP02748	0.0123
CPM00122	CHP04851	0.0206
CPM00123	CHP04897	0.2308
CPM00123	CHP01161	0.0769
CPM00123	CHP01757	0.1538
CPM00123	CHP01118	0.1538
CPM00123	CHP03461	0.1538
CPM00123	CHP01326	0.2308
CPM00124	CHP00021	
CPM00125	CHP01236	
CPM00125	CHP05774	
CPM00126	CHP00787	0.0166
CPM00126	CHP00216	0.8876
CPM00126	CHP03346	0.0166
CPM00126	CHP04359	0.0042
CPM00126	CHP00756	0.0083
CPM00126	CHP03352	0.0042
CPM00126	CHP00948	0.0042
CPM00126	CHP05360	0.0083
CPM00126	CHP05408	0.0415
CPM00126	CHP02748	0.0042
CPM00126	CHP00419	0.0042
CPM00127	CHP04259	0.0631
CPM00127	CHP03791	0.1262
CPM00127	CHP05919	0.0126
CPM00127	CHP00288	0.0631
CPM00127	CHP05190	0.0631
CPM00127	CHP01236	0.0631
CPM00127	CHP02009	0.1262
CPM00127	CHP03341	0.0631
CPM00127	CHP01408	0.0252
CPM00127	CHP05840	0.0032
CPM00127	CHP05957	0.1262
CPM00127	CHP01717	0.0631
CPM00127	CHP03024	0.0631
CPM00127	CHP00884	0.0315
CPM00127	CHP04021	0.0631
CPM00127	CHP03344	0.0252
CPM00127	CHP01211	0.0189
CPM00128	CHP01682	
CPM00128	CHP03635	
CPM00128	CHP00948	
CPM00128	CHP02612	
CPM00129	CHP01682	0.2326
CPM00129	CHP03635	0.0698
CPM00129	CHP00948	0.2326
CPM00129	CHP02612	0.4651
CPM00130	CHP06170	0.1597
CPM00130	CHP05841	0.0479
CPM00130	CHP06157	0.0799
CPM00130	CHP06202	0.0048
CPM00130	CHP06204	0.0799
CPM00130	CHP06176	0.0799
CPM00130	CHP06177	0.3195
CPM00130	CHP06047	0.016
CPM00130	CHP06001	0.016
CPM00130	CHP05962	0.0048
CPM00130	CHP03360	0.0319
CPM00130	CHP02410	0.1597
CPM00131	CHP05913	
CPM00131	CHP06202	
CPM00131	CHP05999	
CPM00131	CHP06001	
CPM00131	CHP05962	
CPM00131	CHP03397	
CPM00132	CHP06024	
CPM00132	CHP06001	
CPM00132	CHP05913	
CPM00132	CHP06202	
CPM00132	CHP05999	
CPM00132	CHP03397	
CPM00133	CHP05989	0.0508
CPM00133	CHP00629	0.1797
CPM00133	CHP00412	0.1797
CPM00133	CHP04106	0.2542
CPM00133	CHP01929	0.1797
CPM00133	CHP05983	0.0441
CPM00133	CHP04093	0.1119
CPM00134	CHP03791	0.0787
CPM00134	CHP05157	0.0394
CPM00134	CHP06157	0.0394
CPM00134	CHP02030	0.0787
CPM00134	CHP01723	0.0787
CPM00134	CHP06090	0.0787
CPM00134	CHP00142	0.0787
CPM00134	CHP00638	0.0787
CPM00134	CHP01118	0.0394
CPM00134	CHP03024	0.0394
CPM00134	CHP02904	0.0157
CPM00134	CHP00689	0.0787
CPM00134	CHP03461	0.0394
CPM00134	CHP03635	0.0787
CPM00134	CHP03319	0.0394
CPM00134	CHP00360	0.0394
CPM00134	CHP00419	0.0787
CPM00135	CHP06124	0.0701
CPM00135	CHP00316	0.0701
CPM00135	CHP04897	0.1146
CPM00135	CHP00315	0.0701
CPM00135	CHP01161	0.0701
CPM00135	CHP06090	0.0701
CPM00135	CHP00638	0.1146
CPM00135	CHP01118	0.0478
CPM00135	CHP04556	0.1146
CPM00135	CHP03601	0.1146
CPM00135	CHP00948	0.0478
CPM00135	CHP03344	0.0478
CPM00135	CHP01146	0.0478
CPM00136	CHP04519	0.115
CPM00136	CHP00124	0.23
CPM00136	CHP06013	0.0086
CPM00136	CHP05913	0.0173
CPM00136	CHP05979	0.0058
CPM00136	CHP02842	0.0575
CPM00136	CHP01425	0.0403
CPM00136	CHP06202	0.069
CPM00136	CHP06204	0.0138
CPM00136	CHP06047	0.0058
CPM00136	CHP05999	0.0058
CPM00136	CHP05962	0.0086
CPM00136	CHP05782	0.0086
CPM00136	CHP03057	0.0863
CPM00136	CHP00520	0.0863
CPM00136	CHP00779	0.0403
CPM00136	CHP02410	0.0575
CPM00136	CHP04682	0.0863
CPM00136	CHP00419	0.0575
CPM00137	CHP06170	
CPM00137	CHP05841	
CPM00137	CHP06202	
CPM00137	CHP06204	
CPM00137	CHP06177	
CPM00137	CHP06047	
CPM00137	CHP06001	
CPM00137	CHP02410	
CPM00138	CHP03181	0.2083
CPM00138	CHP00519	0.0521
CPM00138	CHP06036	0.2083
CPM00138	CHP06157	0.0521
CPM00138	CHP06197	0.1562
CPM00138	CHP06202	0.0208
CPM00138	CHP06204	0.1562
CPM00138	CHP06001	0.0729
CPM00138	CHP05962	0.0208
CPM00138	CHP02410	0.0521
CPM00139	CHP00629	0.0455
CPM00139	CHP04106	0.0227
CPM00139	CHP04095	0.0455
CPM00139	CHP05554	0.0227
CPM00139	CHP00076	0.0455
CPM00139	CHP00209	0.0455
CPM00139	CHP01771	0.0455
CPM00139	CHP05896	0.0455
CPM00139	CHP06157	0.0114
CPM00139	CHP06197	0.0114
CPM00139	CHP06204	0.0682
CPM00139	CHP05962	0.0045
CPM00139	CHP05778	0.0227
CPM00139	CHP06090	0.0455
CPM00139	CHP00142	0.0455
CPM00139	CHP03193	0.0341
CPM00139	CHP01007	0.0455
CPM00139	CHP01118	0.0341
CPM00139	CHP04482	0.0227
CPM00139	CHP02904	0.0341
CPM00139	CHP04093	0.0455
CPM00139	CHP03591	0.1136
CPM00139	CHP03635	0.0455
CPM00139	CHP00216	0.0455
CPM00139	CHP02410	0.0068
CPM00139	CHP01206	0.0455
CPM00140	CHP00030	1
CPM00141	CHP06029	0.0769
CPM00141	CHP06207	0.0769
CPM00141	CHP01245	0.0769
CPM00141	CHP01425	0.0769
CPM00141	CHP06204	0.0769
CPM00141	CHP06177	0.0769
CPM00141	CHP00638	0.0769
CPM00141	CHP00513	0.0769
CPM00141	CHP00972	0.0769
CPM00141	CHP03352	0.0769
CPM00141	CHP02748	0.0769
CPM00141	CHP04818	0.0769
CPM00141	CHP04851	0.0769
CPM00142	CHP04052	0.0125
CPM00142	CHP04131	0.0125
CPM00142	CHP00102	0.4375
CPM00142	CHP06155	0.5
CPM00142	CHP05255	0.0125
CPM00142	CHP02685	0.0125
CPM00142	CHP01351	0.0125
CPM00143	CHP02896	
CPM00143	CHP03342	
CPM00143	CHP02942	
CPM00143	CHP02904	
CPM00143	CHP03352	
CPM00143	CHP01351	
CPM00143	CHP00360	
CPM00144	CHP02896	
CPM00144	CHP03342	
CPM00144	CHP02942	
CPM00144	CHP02904	
CPM00144	CHP03352	
CPM00144	CHP01351	
CPM00144	CHP00360	
CPM00145	CHP02896	0.125
CPM00145	CHP03342	0.125
CPM00145	CHP02942	0.125
CPM00145	CHP02904	0.125
CPM00145	CHP03352	0.125
CPM00145	CHP01351	0.125
CPM00145	CHP00360	0.25
CPM00146	CHP02896	0.1071
CPM00146	CHP03342	0.1429
CPM00146	CHP02942	0.1429
CPM00146	CHP02904	0.25
CPM00146	CHP03352	0.0714
CPM00146	CHP01351	0.1429
CPM00146	CHP00360	0.1429
CPM00147	CHP04419	
CPM00147	CHP04006	
CPM00147	CHP06065	
CPM00147	CHP01236	
CPM00147	CHP03049	
CPM00147	CHP01118	
CPM00147	CHP00689	
CPM00147	CHP01206	
CPM00148	CHP04419	
CPM00148	CHP06037	
CPM00148	CHP04897	
CPM00148	CHP05574	
CPM00148	CHP01118	
CPM00148	CHP02904	
CPM00148	CHP03439	
CPM00148	CHP02606	
CPM00149	CHP05729	
CPM00149	CHP06155	
CPM00149	CHP06204	
CPM00149	CHP00106	
CPM00149	CHP06001	
CPM00149	CHP00319	
CPM00150	CHP05729	0.237
CPM00150	CHP02762	0.1185
CPM00150	CHP06155	0.0948
CPM00150	CHP06204	0.1185
CPM00150	CHP00106	0.237
CPM00150	CHP06001	0.0047
CPM00150	CHP00319	0.1896
CPM00151	CHP04106	0.0833
CPM00151	CHP04047	0.125
CPM00151	CHP00229	0.0833
CPM00151	CHP03342	0.0833
CPM00151	CHP01425	0.125
CPM00151	CHP02942	0.25
CPM00151	CHP00360	0.25
CPM00152	CHP01161	
CPM00152	CHP01757	
CPM00152	CHP01118	
CPM00152	CHP02904	
CPM00152	CHP03635	
CPM00152	CHP00844	
CPM00152	CHP03344	
CPM00152	CHP00238	
CPM00153	CHP00100	
CPM00153	CHP02896	
CPM00153	CHP03342	
CPM00153	CHP06191	
CPM00153	CHP02942	
CPM00153	CHP02904	
CPM00153	CHP01351	
CPM00153	CHP00360	
CPM00154	CHP04419	0.1667
CPM00154	CHP03791	0.3333
CPM00154	CHP06090	0.125
CPM00154	CHP01110	0.0417
CPM00154	CHP03591	0.1667
CPM00154	CHP03344	0.0417
CPM00154	CHP05380	0.125
CPM00155	CHP04002	0.303
CPM00155	CHP02537	0.2273
CPM00155	CHP01425	0.197
CPM00155	CHP00779	0.0606
CPM00155	CHP03344	0.1515
CPM00155	CHP00238	0.0606
CPM00156	CHP00229	0.125
CPM00156	CHP01425	0.125
CPM00156	CHP06191	0.125
CPM00156	CHP01118	0.125
CPM00156	CHP00779	0.125
CPM00156	CHP03306	0.125
CPM00156	CHP04047	0.25
CPM00157	CHP04106	0.3125
CPM00157	CHP01425	0.1875
CPM00157	CHP03130	0.1094
CPM00157	CHP01118	0.1562
CPM00157	CHP00779	0.0781
CPM00157	CHP04047	0.1562
CPM00158	CHP04897	
CPM00158	CHP02842	
CPM00158	CHP03024	
CPM00158	CHP00638	
CPM00158	CHP02904	
CPM00158	CHP03635	
CPM00158	CHP04065	
CPM00158	CHP01326	
CPM00159	CHP04897	
CPM00159	CHP02842	
CPM00159	CHP03024	
CPM00159	CHP00638	
CPM00159	CHP02904	
CPM00159	CHP03635	
CPM00159	CHP04065	
CPM00159	CHP01326	
CPM00160	CHP04897	
CPM00160	CHP02842	
CPM00160	CHP03024	
CPM00160	CHP00638	
CPM00160	CHP02904	
CPM00160	CHP03635	
CPM00160	CHP04065	
CPM00160	CHP01326	
CPM00161	CHP04052	0.0747
CPM00161	CHP04106	0.1494
CPM00161	CHP00306	0.0153
CPM00161	CHP02537	0.6705
CPM00161	CHP05962	0.0153
CPM00161	CHP04047	0.0747
CPM00162	CHP04052	0.0746
CPM00162	CHP04106	0.1493
CPM00162	CHP00306	0.0149
CPM00162	CHP02537	0.6716
CPM00162	CHP05962	0.0149
CPM00162	CHP04047	0.0746
CPM00163	CHP00896	0.1707
CPM00163	CHP01248	0.122
CPM00163	CHP04277	0.1951
CPM00163	CHP00306	0.0244
CPM00163	CHP06204	0.122
CPM00163	CHP01871	0.1707
CPM00163	CHP06047	0.0244
CPM00163	CHP03716	0.1707
CPM00164	CHP04452	0.1036
CPM00164	CHP06155	0.1554
CPM00164	CHP06202	0.1554
CPM00164	CHP06176	0.1036
CPM00164	CHP06177	0.1036
CPM00164	CHP05962	0.0415
CPM00164	CHP03223	0.3109
CPM00164	CHP02410	0.0259
CPM00165	CHP05255	
CPM00165	CHP01425	
CPM00165	CHP06047	
CPM00165	CHP06001	
CPM00165	CHP01118	
CPM00165	CHP00238	
CPM00166	CHP05255	0.4433
CPM00166	CHP01425	0.266
CPM00166	CHP06047	0.0213
CPM00166	CHP06001	0.0213
CPM00166	CHP01118	0.1773
CPM00166	CHP00238	0.0709
CPM00167	CHP04259	
CPM00167	CHP03791	
CPM00167	CHP05919	
CPM00167	CHP05190	
CPM00167	CHP00638	
CPM00167	CHP00884	
CPM00167	CHP03591	
CPM00168	CHP01248	0.0563
CPM00168	CHP04254	0.1408
CPM00168	CHP05402	0.2113
CPM00168	CHP01885	0.1408
CPM00168	CHP05837	0.169
CPM00168	CHP02904	0.1408
CPM00168	CHP00213	0.1408
CPM00169	CHP01248	0.0563
CPM00169	CHP04254	0.1408
CPM00169	CHP05402	0.2113
CPM00169	CHP01885	0.1408
CPM00169	CHP05837	0.169
CPM00169	CHP02904	0.1408
CPM00169	CHP00213	0.1408
CPM00170	CHP04254	
CPM00170	CHP04106	
CPM00170	CHP05402	
CPM00170	CHP01425	
CPM00170	CHP05962	
CPM00170	CHP04047	
CPM00170	CHP00213	
CPM00171	CHP03791	
CPM00171	CHP06090	
CPM00171	CHP00142	
CPM00171	CHP00638	
CPM00171	CHP00641	
CPM00171	CHP01118	
CPM00171	CHP03635	
CPM00171	CHP00419	
CPM00172	CHP03791	0.1818
CPM00172	CHP06090	0.1212
CPM00172	CHP00142	0.1212
CPM00172	CHP00638	0.1818
CPM00172	CHP00641	0.1212
CPM00172	CHP01118	0.0606
CPM00172	CHP03635	0.1212
CPM00172	CHP00419	0.0909
CPM00173	CHP03791	0.1818
CPM00173	CHP06090	0.1212
CPM00173	CHP00142	0.1212
CPM00173	CHP00638	0.1818
CPM00173	CHP00641	0.1212
CPM00173	CHP01118	0.0606
CPM00173	CHP03635	0.1212
CPM00173	CHP00419	0.0909
CPM00174	CHP03791	0.2069
CPM00174	CHP00142	0.1379
CPM00174	CHP01118	0.069
CPM00174	CHP06090	0.1379
CPM00174	CHP00638	0.2069
CPM00174	CHP00641	0.1379
CPM00174	CHP00419	0.1034
CPM00175	CHP03791	
CPM00175	CHP05919	
CPM00175	CHP06090	
CPM00175	CHP05926	
CPM00175	CHP00142	
CPM00175	CHP00638	
CPM00175	CHP01118	
CPM00175	CHP03635	
CPM00175	CHP03319	
CPM00175	CHP00419	
CPM00176	CHP03791	
CPM00176	CHP05919	
CPM00176	CHP06090	
CPM00176	CHP05926	
CPM00176	CHP00142	
CPM00176	CHP00638	
CPM00176	CHP01118	
CPM00176	CHP03635	
CPM00176	CHP03319	
CPM00176	CHP00419	
CPM00177	CHP03791	
CPM00177	CHP06090	
CPM00177	CHP00142	
CPM00177	CHP00638	
CPM00177	CHP00641	
CPM00177	CHP01118	
CPM00177	CHP03635	
CPM00177	CHP00419	
CPM00178	CHP03791	0.1818
CPM00178	CHP06090	0.1212
CPM00178	CHP00142	0.1212
CPM00178	CHP00638	0.1818
CPM00178	CHP00641	0.1212
CPM00178	CHP01118	0.0606
CPM00178	CHP03635	0.1212
CPM00178	CHP00419	0.0909
CPM00179	CHP03791	0.1818
CPM00179	CHP06090	0.1212
CPM00179	CHP00142	0.1212
CPM00179	CHP00638	0.1818
CPM00179	CHP00641	0.1212
CPM00179	CHP01118	0.0606
CPM00179	CHP03635	0.1212
CPM00179	CHP00419	0.0909
CPM00180	CHP03791	0.16
CPM00180	CHP05157	0.32
CPM00180	CHP06090	0.08
CPM00180	CHP00142	0.08
CPM00180	CHP00638	0.16
CPM00180	CHP00641	0.08
CPM00180	CHP01118	0.04
CPM00180	CHP03635	0.08
CPM00181	CHP03791	0.1488
CPM00181	CHP05157	0.2964
CPM00181	CHP06090	0.0738
CPM00181	CHP00142	0.0738
CPM00181	CHP00638	0.1488
CPM00181	CHP00641	0.0738
CPM00181	CHP01118	0.0369
CPM00181	CHP03635	0.0738
CPM00181	CHP00419	0.0738
CPM00182	CHP03791	
CPM00182	CHP05157	
CPM00182	CHP06090	
CPM00182	CHP00142	
CPM00182	CHP00638	
CPM00182	CHP00641	
CPM00182	CHP01118	
CPM00182	CHP03635	
CPM00182	CHP00419	
CPM00183	CHP03791	0.1487
CPM00183	CHP05157	0.2963
CPM00183	CHP06090	0.0738
CPM00183	CHP00142	0.0738
CPM00183	CHP00638	0.1487
CPM00183	CHP00641	0.0738
CPM00183	CHP01118	0.0375
CPM00183	CHP03635	0.0738
CPM00183	CHP00419	0.0738
CPM00184	CHP03791	0.1481
CPM00184	CHP03635	0.0741
CPM00184	CHP05157	0.2963
CPM00184	CHP06090	0.0741
CPM00184	CHP00142	0.0741
CPM00184	CHP00638	0.1481
CPM00184	CHP00641	0.0741
CPM00184	CHP01118	0.037
CPM00184	CHP00419	0.0741
CPM00185	CHP00415	0.1333
CPM00185	CHP00726	0.0667
CPM00185	CHP00356	0.1333
CPM00185	CHP06159	0.1333
CPM00185	CHP05478	0.1333
CPM00185	CHP01118	0.1333
CPM00185	CHP00513	0.1333
CPM00185	CHP03302	0.1333
CPM00186	CHP00415	
CPM00186	CHP00726	
CPM00186	CHP00356	
CPM00186	CHP06159	
CPM00186	CHP05478	
CPM00186	CHP01118	
CPM00186	CHP00513	
CPM00186	CHP03302	
CPM00186	CHP00252	
CPM00187	CHP00415	
CPM00187	CHP00726	
CPM00187	CHP00356	
CPM00187	CHP06159	
CPM00187	CHP05478	
CPM00187	CHP01118	
CPM00187	CHP00513	
CPM00187	CHP03302	
CPM00187	CHP00252	
CPM00188	CHP00415	
CPM00188	CHP00726	
CPM00188	CHP00356	
CPM00188	CHP06159	
CPM00188	CHP05478	
CPM00188	CHP01118	
CPM00188	CHP00513	
CPM00188	CHP03302	
CPM00188	CHP00252	
CPM00189	CHP04259	
CPM00189	CHP04419	
CPM00189	CHP03643	
CPM00189	CHP00039	
CPM00189	CHP05190	
CPM00189	CHP01236	
CPM00189	CHP01114	
CPM00189	CHP01964	
CPM00189	CHP02009	
CPM00189	CHP02122	
CPM00189	CHP03341	
CPM00189	CHP03024	
CPM00189	CHP05840	
CPM00189	CHP05922	
CPM00189	CHP00689	
CPM00189	CHP03319	
CPM00190	CHP03791	0.0575
CPM00190	CHP00039	0.1149
CPM00190	CHP05190	0.069
CPM00190	CHP01236	0.046
CPM00190	CHP01114	0.0575
CPM00190	CHP01357	0.092
CPM00190	CHP01964	0.1149
CPM00190	CHP03341	0.046
CPM00190	CHP01717	0.0345
CPM00190	CHP00638	0.046
CPM00190	CHP00641	0.023
CPM00190	CHP04525	0.0345
CPM00190	CHP01118	0.092
CPM00190	CHP00884	0.069
CPM00190	CHP04818	0.0575
CPM00190	CHP01211	0.046
CPM00191	CHP01357	0.1254
CPM00191	CHP04259	0.0422
CPM00191	CHP03791	0.0422
CPM00191	CHP04085	0.0524
CPM00191	CHP00039	0.0837
CPM00191	CHP01236	0.0524
CPM00191	CHP02009	0.0104
CPM00191	CHP03341	0.0209
CPM00191	CHP00142	0.0209
CPM00191	CHP00638	0.0422
CPM00191	CHP00641	0.0837
CPM00191	CHP03194	0.1254
CPM00191	CHP01118	0.0209
CPM00191	CHP03024	0.0422
CPM00191	CHP00884	0.0209
CPM00191	CHP03591	0.0837
CPM00191	CHP05380	0.0422
CPM00191	CHP05319	0.0051
CPM00191	CHP01211	0.0837
CPM00192	CHP03791	
CPM00192	CHP00039	
CPM00192	CHP05190	
CPM00192	CHP01236	
CPM00192	CHP01114	
CPM00192	CHP01357	
CPM00192	CHP01964	
CPM00192	CHP03341	
CPM00192	CHP01717	
CPM00192	CHP00638	
CPM00192	CHP00641	
CPM00192	CHP04525	
CPM00192	CHP01118	
CPM00192	CHP00884	
CPM00192	CHP04818	
CPM00192	CHP01211	
CPM00193	CHP03791	0.0549
CPM00193	CHP00039	0.1099
CPM00193	CHP05190	0.0659
CPM00193	CHP01236	0.044
CPM00193	CHP01114	0.0549
CPM00193	CHP01357	0.0879
CPM00193	CHP01964	0.1099
CPM00193	CHP03341	0.044
CPM00193	CHP01717	0.033
CPM00193	CHP00638	0.044
CPM00193	CHP00641	0.022
CPM00193	CHP04525	0.033
CPM00193	CHP01118	0.0879
CPM00193	CHP00884	0.0659
CPM00193	CHP04818	0.0549
CPM00193	CHP01211	0.0879
CPM00194	CHP00456	0.3274
CPM00194	CHP00170	0.3274
CPM00194	CHP05190	0.3274
CPM00194	CHP01425	0.0051
CPM00194	CHP03319	0.0127
CPM00195	CHP05662	0.1468
CPM00195	CHP05255	0.1147
CPM00195	CHP02685	0.1376
CPM00195	CHP01818	0.1468
CPM00195	CHP01682	0.1468
CPM00195	CHP04083	0.1468
CPM00195	CHP01351	0.1606
CPM00196	CHP05662	0.1468
CPM00196	CHP05255	0.1147
CPM00196	CHP02685	0.1376
CPM00196	CHP01818	0.1468
CPM00196	CHP01682	0.1468
CPM00196	CHP04083	0.1468
CPM00196	CHP01351	0.1606
CPM00197	CHP06001	0.0007
CPM00197	CHP00323	0.3569
CPM00197	CHP00998	0.1428
CPM00197	CHP03198	0.1428
CPM00197	CHP01351	0.3569
CPM00198	CHP00039	
CPM00198	CHP05190	
CPM00198	CHP01236	
CPM00198	CHP03341	
CPM00198	CHP03609	
CPM00198	CHP04525	
CPM00198	CHP03319	
CPM00198	CHP03344	
CPM00198	CHP00360	
CPM00199	CHP00216	0.3077
CPM00199	CHP02410	0.3846
CPM00199	CHP05408	0.3077
CPM00200	CHP04306	
CPM00200	CHP06036	
CPM00200	CHP00216	
CPM00200	CHP02842	
CPM00200	CHP02410	
CPM00200	CHP05408	
CPM00200	CHP05376	
CPM00201	CHP05791	0.0322
CPM00201	CHP00246	0.0322
CPM00201	CHP02855	0.0322
CPM00201	CHP01958	0.0645
CPM00201	CHP06156	0.0166
CPM00201	CHP02017	0.0645
CPM00201	CHP01723	0.0645
CPM00201	CHP00114	0.0322
CPM00201	CHP05478	0.0645
CPM00201	CHP06185	0.0166
CPM00201	CHP06035	0.0046
CPM00201	CHP01630	0.0645
CPM00201	CHP00638	0.0322
CPM00201	CHP00513	0.0645
CPM00201	CHP00689	0.0645
CPM00201	CHP03635	0.0645
CPM00201	CHP00972	0.0166
CPM00201	CHP03352	0.0166
CPM00201	CHP02298	0.0645
CPM00201	CHP00162	0.0322
CPM00201	CHP05408	0.0258
CPM00201	CHP02748	0.0166
CPM00201	CHP00419	0.0322
CPM00201	CHP00303	0.0322
CPM00201	CHP04824	0.0322
CPM00201	CHP04851	0.0166
CPM00202	CHP06170	0.0836
CPM00202	CHP05790	0.0174
CPM00202	CHP06156	0.0836
CPM00202	CHP06191	0.6969
CPM00202	CHP06185	0.0836
CPM00202	CHP02410	0.0348
CPM00203	CHP00519	0.0571
CPM00203	CHP05456	0.0457
CPM00203	CHP05162	0.2571
CPM00203	CHP00099	0.3143
CPM00203	CHP03397	0.1086
CPM00203	CHP00168	0.2171
CPM00204	CHP00186	
CPM00204	CHP01236	
CPM00204	CHP01118	
CPM00204	CHP03426	
CPM00204	CHP01717	
CPM00204	CHP06090	
CPM00204	CHP00142	
CPM00204	CHP00638	
CPM00204	CHP00641	
CPM00204	CHP03056	
CPM00204	CHP00520	
CPM00204	CHP03591	
CPM00204	CHP00720	
CPM00204	CHP05319	
CPM00204	CHP02606	
CPM00204	CHP02756	
CPM00204	CHP04682	
CPM00204	CHP04818	
CPM00205	CHP00216	0.0706
CPM00205	CHP02529	0.3841
CPM00205	CHP06159	0.0384
CPM00205	CHP06191	0.3841
CPM00205	CHP02410	0.0845
CPM00205	CHP00162	0.0384
CPM00206	CHP04519	
CPM00206	CHP04419	
CPM00206	CHP03785	
CPM00206	CHP04006	
CPM00206	CHP01355	
CPM00206	CHP04556	
CPM00206	CHP00689	
CPM00206	CHP03635	
CPM00206	CHP00341	
CPM00207	CHP06159	
CPM00207	CHP06197	
CPM00207	CHP06175	
CPM00207	CHP06177	
CPM00207	CHP00972	
CPM00207	CHP02410	
CPM00208	CHP04085	0.0893
CPM00208	CHP06144	0.0595
CPM00208	CHP05162	0.1071
CPM00208	CHP03342	0.0595
CPM00208	CHP05957	0.0595
CPM00208	CHP06090	0.119
CPM00208	CHP03194	0.0893
CPM00208	CHP03223	0.0298
CPM00208	CHP00884	0.0893
CPM00208	CHP03591	0.0893
CPM00208	CHP01185	0.0595
CPM00208	CHP00431	0.0595
CPM00208	CHP04818	0.0893
CPM00209	CHP00356	0.1817
CPM00209	CHP06090	0.1817
CPM00209	CHP00142	0.2733
CPM00209	CHP05380	0.1817
CPM00209	CHP00431	0.1817
CPM00210	CHP01630	0.2143
CPM00210	CHP00638	0.1429
CPM00210	CHP04556	0.0714
CPM00210	CHP03635	0.1429
CPM00210	CHP00431	0.4286
CPM00211	CHP00151	0.037
CPM00211	CHP06033	0.037
CPM00211	CHP00288	0.037
CPM00211	CHP01425	0.037
CPM00211	CHP05623	0.037
CPM00211	CHP01818	0.4815
CPM00211	CHP01717	0.037
CPM00211	CHP00638	0.037
CPM00211	CHP00617	0.037
CPM00211	CHP04556	0.037
CPM00211	CHP03591	0.037
CPM00211	CHP04065	0.037
CPM00211	CHP02400	0.037
CPM00211	CHP01146	0.037
CPM00211	CHP00419	0.037
CPM00212	CHP00151	0.037
CPM00212	CHP06033	0.037
CPM00212	CHP00288	0.037
CPM00212	CHP01425	0.037
CPM00212	CHP05623	0.037
CPM00212	CHP01818	0.4815
CPM00212	CHP01717	0.037
CPM00212	CHP00638	0.037
CPM00212	CHP00617	0.037
CPM00212	CHP04556	0.037
CPM00212	CHP03591	0.037
CPM00212	CHP04065	0.037
CPM00212	CHP02400	0.037
CPM00212	CHP01146	0.037
CPM00212	CHP00419	0.037
CPM00213	CHP06089	0.0106
CPM00213	CHP00412	0.0303
CPM00213	CHP03791	0.0607
CPM00213	CHP00678	0.0151
CPM00213	CHP04897	0.0151
CPM00213	CHP02842	0.0303
CPM00213	CHP03024	0.0303
CPM00213	CHP05477	0.0303
CPM00213	CHP06032	0.3224
CPM00213	CHP01690	0.0151
CPM00213	CHP00014	0.0607
CPM00213	CHP01717	0.0303
CPM00213	CHP06090	0.038
CPM00213	CHP00638	0.0303
CPM00213	CHP03218	0.0227
CPM00213	CHP03229	0.0607
CPM00213	CHP04556	0.0607
CPM00213	CHP00689	0.0607
CPM00213	CHP03635	0.0303
CPM00213	CHP01146	0.0151
CPM00213	CHP00341	0.0303
CPM00214	CHP05477	0.2503
CPM00214	CHP06191	0.6658
CPM00214	CHP01118	0.0839
CPM00215	CHP02585	0.1361
CPM00215	CHP00417	0.0204
CPM00215	CHP04306	0.0272
CPM00215	CHP06033	0.0544
CPM00215	CHP05900	0.0408
CPM00215	CHP05791	0.0272
CPM00215	CHP00322	0.0272
